env,method,n_seeds,return_iqm,return_lo,return_hi,cost_iqm,cost_lo,cost_hi,violation,sigma_c2,sigma_r2,sigma_c2_uniform,sigma_c2_qstar,xi_mean,xi_ess,ess_frac,eval_points
SafetyPointButton1-v0,sac_lag_uncertainty_per,7,0.3036144104607052,-0.3295771105686716,0.7489803878008195,42.1,9.797500000000001,128.4,0.5494505494505494,761.8862587177513,8.164693700391673,579.4044303362873,189.75036418587038,0.9059289353234428,0.4664876799989533,nan,13
SafetyPointButton1-v0,sac_lag_uniform,7,0.24298006577191159,-0.10550530564038545,0.4909255791912705,20.7,10.198749999999999,31.65124999999999,0.6483516483516484,431.2592684272477,6.4443816874398605,431.2592684272477,155.83462905826096,0.9114407183049799,0.47845067706081895,nan,13
SafetyPointButton1-v0,sac_lag_vosr,7,-1.579890072495915,-2.6819207118561814,-0.6139122175765944,27.8,15.1,52.6,0.42857142857142855,160.64664515272997,6.4098859173475216,374.5543966035958,127.46251976344585,0.8295943055834091,0.4057974386346209,0.5275927218259202,13
SafetyPointGoal2-v0,crpo_safety_per,7,-0.17435123483916265,-0.3609260213305596,0.020269926696356733,86.4,37.9,160.86374999999992,0.4835164835164836,95.23683824188505,1.059531310722333,52.08149287488258,9.345476877923716,0.8987758329936436,0.47161715289393624,nan,13
SafetyPointGoal2-v0,crpo_td_per,7,0.1645527545952044,-0.012671352192214148,1.1546620373812988,47.2,11.4,109.50499999999997,0.5384615384615384,478.7859511803598,12.184615081037112,362.1806289856646,92.5668333165289,0.923426540998312,0.4974730902320736,nan,13
SafetyPointGoal2-v0,crpo_uncertainty_per,7,-0.054765922379184116,-0.26070295403453403,0.10211248878268343,48.3,9.3,117.92749999999957,0.4395604395604396,488.61725178162453,3.5012527041359376,337.68626938927446,87.26957391260763,0.9215061016135163,0.5232803854313526,nan,13
SafetyPointGoal2-v0,crpo_uniform,7,0.08024694525276517,-0.2980202965002506,0.5122270801775279,82.15,2.35,200.5,0.3846153846153846,17.72996441883651,1.3101047933480352,17.72996441883651,5.4664243871755,0.9198399526732308,0.49999211024452045,nan,13
SafetyPointGoal2-v0,crpo_vosr,7,-0.5004741440475455,-1.1578358586303017,-0.03490673556332673,32.0,13.0,144.6,0.5384615384615385,388.77076566418054,11.1581851717326,1338.4077040046882,264.084974366716,0.8907106165047531,0.4557776439648408,0.5322865508177479,13
SafetyPointGoal2-v0,pcrpo_safety_per,7,0.01473318311788172,-0.21891996552692103,0.401882002219781,44.4,0.0,117.9199999999999,0.39560439560439564,420.9264401878057,9.421551758154603,241.04832980130098,61.05053116862852,0.9259201563321627,0.49712906073737934,nan,13
SafetyPointGoal2-v0,pcrpo_td_per,7,0.025762054006596136,-0.19838649745634088,0.5485295109645307,119.75,1.35,208.45,0.4065934065934066,149.11102581281008,1.5336260385386886,97.60821442161166,11.694043355863291,0.9187863351224542,0.5247025843505021,nan,13
SafetyPointGoal2-v0,pcrpo_uncertainty_per,7,0.04502516886266107,-0.22593315382831475,0.32629923520790977,151.4,65.9,215.65,0.4395604395604396,258.6893649093556,2.928342209649252,203.1994898256684,69.02196704672534,0.9088064929941198,0.48479494648975335,nan,13
SafetyPointGoal2-v0,pcrpo_uniform,7,0.022678417054059298,-0.21050513011776656,0.35619497064860195,51.05,4.2,104.5,0.5274725274725275,79.88188632481622,2.243029003245923,79.88188632481622,12.693735297914737,0.9361908855019035,0.5053719884746677,nan,13
SafetyPointGoal2-v0,pcrpo_vosr,7,0.4120288604069938,0.1322755969624309,1.0902501069712953,49.3,18.9,147.6374999999998,0.4835164835164835,8.815566078578032,9.389678561367308,21.410058742480448,6.995395782713418,0.9071968027523586,0.45517799945978016,0.5584549537078135,13
SafetyPointGoal2-v0,sac_lag_safety_per,7,0.03651531153640357,-0.26189354292770795,0.27428620103366913,80.45,13.65,231.85,0.45054945054945056,393.6929960824996,19.211063356015966,193.353483676686,51.59417316634133,0.9458517071964977,0.5128740697771638,nan,13
SafetyPointGoal2-v0,sac_lag_td_per,7,-0.011011792501047446,-0.34996537699487074,0.3297354913266154,158.1,89.2475,217.55,0.5274725274725275,1435.5238548418133,5.413565417429036,1140.6175978638541,348.77023392988343,0.9233017675169222,0.49542653757137256,nan,13
SafetyPointGoal2-v0,sac_lag_uncertainty_per,7,-0.10250448367145884,-0.39268746278612826,0.331231385976093,132.05,1.8,233.55,0.46153846153846156,1857.9719381991283,13.801966956988517,1311.9803217831766,323.0823587477791,0.9203488643352803,0.49040276499894947,nan,13
SafetyPointGoal2-v0,sac_lag_uniform,7,-0.1238832073012897,-0.44946256975411797,0.30859766961331936,62.75,4.35,150.25,0.45054945054945056,70.17652640346111,1.4440120724086565,70.17652640346111,17.52713837556311,0.9410855626011944,0.498164686527881,nan,13
SafetyPointGoal2-v0,sac_lag_vosr,7,-0.22018879073815606,-0.8678412448765358,0.4358936321560041,62.35,21.048750000000002,105.80499999999996,0.4395604395604396,254.9735292299848,4.160168856756313,512.940758784782,219.17666080225757,0.9289481521962764,0.474035694376453,0.5639151548737131,13
SafetyPointPush1-v0,crpo_safety_per,7,0.17388352870384455,0.020176660195563318,0.27896136407454886,9.75,0.0,41.55,0.1208791208791209,15.497955180233863,4.479548433518203,9.819756916405865,3.8286106847123444,0.8549903906308688,0.47227144929078907,nan,13
SafetyPointPush1-v0,crpo_td_per,7,-0.005205024734556663,-0.20698831361799838,0.23855319789271268,81.4,0.0,215.96124999999992,0.17582417582417584,8.644447121598136,0.669756663519489,5.728884179940789,1.1226842048517984,0.8137568923143241,0.4538946646255451,nan,13
SafetyPointPush1-v0,crpo_uncertainty_per,7,0.16476023574503093,-0.16579694174929624,0.47123478677086456,2.1,0.0,141.1,0.17582417582417587,18.582123447614197,2.4138042104212993,15.29545647271965,5.7759952961972925,0.8655010664856041,0.4572416558697983,nan,13
SafetyPointPush1-v0,crpo_uniform,7,0.04434182451209957,-0.07579679445660245,0.21841541211409166,43.15,0.0,109.45,0.17582417582417584,7.248490951869807,3.6693110589049422,7.248490951869807,2.4847548109593984,0.8675633410176078,0.46982759351913744,nan,13
SafetyPointPush1-v0,crpo_vosr,7,-0.18787643821640815,-0.5835663365549211,0.18580906518471013,2.2,0.0,10.25,0.08791208791208792,45.61423535161305,9.517370421039331,135.7486349038322,33.64681044627612,0.8982355090288016,0.4675411822704168,0.5527266351283993,13
SafetyPointPush1-v0,pcrpo_safety_per,7,0.03476188004265272,-0.1846771816784607,0.2802095098681927,2.85,0.0,30.05,0.16483516483516483,1.8231545216850156,1.825986648447117,1.4434529321858849,0.4972486950646638,0.8786491856470213,0.46723063322868974,nan,13
SafetyPointPush1-v0,pcrpo_td_per,7,0.045236294798466636,-0.19413178278419746,0.2554009278831777,1.25,0.0,50.15,0.19780219780219777,32.33814392305717,2.1929552232210536,20.772855711786665,5.143412777582458,0.8555451166498792,0.4630874424845307,nan,13
SafetyPointPush1-v0,pcrpo_uncertainty_per,7,0.02755650097990243,-0.10117480277262925,0.15895110115076688,48.55,0.0,143.75,0.15384615384615388,0.2402626579175585,0.22587930052966398,0.19135180065476626,0.0736194648920403,0.8491134617354844,0.46279392383255796,nan,13
SafetyPointPush1-v0,pcrpo_uniform,7,-0.0010556922535164548,-0.1687785666659743,0.17943366527126708,0.0,0.0,63.5,0.17582417582417584,12.09373395082285,4.52205887445662,12.09373395082285,4.557720541775488,0.8452373710307446,0.46367807391580634,nan,13
SafetyPointPush1-v0,pcrpo_vosr,7,-0.40942414501227714,-1.1355144177929701,-0.020599065743485957,1.0,0.0,4.4,0.07692307692307694,14.077054435814231,0.8771613709133045,37.38290456913018,10.926213866023335,0.8656354788895492,0.4792654764848751,0.5508675056998366,13
SafetyPointPush1-v0,sac_lag_safety_per,7,-0.21397929311480962,-0.5475713482989178,0.17160936729771303,0.0,0.0,59.9,0.08791208791208792,16.73559670621906,4.589672073171483,11.066421029163811,2.734454757657166,0.808448680809566,0.4347037096599956,nan,13
SafetyPointPush1-v0,sac_lag_td_per,7,-0.19080632522981075,-0.48600264615321054,0.06580744275123926,8.2,0.0,44.4,0.12087912087912088,7.379263833874847,5.332909797025587,6.016131138786392,2.270015711450965,0.880685485326327,0.4846670002072722,nan,13
SafetyPointPush1-v0,sac_lag_uncertainty_per,7,0.06683710213957147,-0.08374070258024761,0.19594715202798713,0.0,0.0,60.7,0.1978021978021978,85.19982721507661,2.626172664396762,70.92519972258022,22.87602169369743,0.8338278679402321,0.46590126035632673,nan,13
SafetyPointPush1-v0,sac_lag_uniform,7,0.1371895891988983,-0.06313748217351711,0.26489970516499606,0.0,0.0,5.2,0.15384615384615388,8.446074172937445,2.824528104976243,8.446074172937445,2.8270020251281855,0.8631252469597281,0.4703414155231727,nan,13
SafetyPointPush1-v0,sac_lag_vosr,7,0.0280288965781862,-0.2423208227932761,0.29792843420040277,1.15,0.0,16.15,0.1208791208791209,388.1087116619241,39.88102980729828,1155.335722056402,286.0953373476392,0.877338803731478,0.4831161497385948,0.5497793442543106,13
SafetySwimmerVelocity-v1,crpo_safety_per,7,-8.734778734789991,-16.228485481621455,5.327897635844542,4.633333333333334,0.0,16.939999999999962,0.17857142857142858,196164.5176684313,40830.67137214693,77545.86493273407,6516.513647768096,0.9294355745826449,0.5244589447975159,nan,16
SafetySwimmerVelocity-v1,crpo_td_per,7,3.4176386181768406,-7.5505324513730425,14.92156706374947,10.233333333333334,3.0991666666666666,17.734166666666663,0.14285714285714285,657518.4690392205,164597.2953864138,227922.57430588335,23536.064267626938,0.9583954965429646,0.5303999411740473,nan,16
SafetySwimmerVelocity-v1,crpo_uncertainty_per,7,0.3622462461919206,-13.512693384423118,12.414428532802834,11.833333333333334,0.13333333333333333,72.56666666666666,0.09821428571428571,406356.1366072529,46860.77170017181,286152.2656660388,32129.041185460253,0.9182057934147971,0.5010121431467789,nan,16
SafetySwimmerVelocity-v1,crpo_uniform,7,1.1054475280294087,-6.912328016016585,9.06980102592884,14.666666666666666,6.026666666666667,20.73333333333333,0.08035714285714286,24297.47349249753,3871.447890888127,24297.47349249753,1965.7398563775491,0.9679921365209988,0.5506070724555424,nan,16
SafetySwimmerVelocity-v1,crpo_vosr,7,-5.2500761839672325,-8.981453643087557,-0.21780671140878144,2.7333333333333334,0.0,8.7,0.017857142857142856,1782.7092035166374,14909.141608887407,12910.933618146897,202.44369247157752,0.9982233393405165,0.5765420020158801,0.483122870923376,16
SafetySwimmerVelocity-v1,pcrpo_safety_per,7,-1.3824565943339278,-10.556498393922483,3.770719979970484,6.4,1.6666666666666665,12.933333333333332,0.07142857142857142,145757.99654753512,59474.20711658545,61864.78537093524,8319.934351327984,0.9610434895647424,0.5617778969130346,nan,16
SafetySwimmerVelocity-v1,pcrpo_td_per,7,7.018837828384072,-1.5855404064702758,16.603291527782304,12.3,0.0,20.93333333333333,0.05357142857142857,302.2732168637796,336.57410944348413,160.88611499508298,31.78020998240329,0.9490073243422168,0.5750028166387763,nan,16
SafetySwimmerVelocity-v1,pcrpo_uncertainty_per,7,7.854054763441658,-0.19732794918104463,13.364824323562093,16.93333333333333,8.733333333333333,20.83416666666666,0.10714285714285714,15739.895893996387,9411.082875110758,9486.45220805841,961.5902856344652,0.9561538180070264,0.5349869383499026,nan,16
SafetySwimmerVelocity-v1,pcrpo_uniform,7,10.626131294193211,2.301663671511535,16.03806424129764,15.2,6.761666666666668,20.966666666666665,0.10714285714285714,153869.83451320435,47539.20379215015,153869.83451320435,46995.92755741634,0.9743448426680905,0.5519931513283934,nan,16
SafetySwimmerVelocity-v1,pcrpo_vosr,7,-4.281743790084777,-7.536317667423883,-1.2801059822578265,0.16666666666666666,0.0,1.4333333333333331,0.008928571428571428,1.9456456505428452,2.714277933706767,9.636023101478173,0.9771917021643538,0.9592076827372823,0.5687853928123202,0.4477903606193167,16
SafetySwimmerVelocity-v1,sac_lag_safety_per,7,-3.392370439659004,-13.557846542339671,8.232886033885222,4.066666666666666,0.0,22.4,0.08035714285714286,4608129.602348456,139828.78965078236,1208634.2384498958,95477.15951928483,0.9048258146005017,0.4963836049927132,nan,16
SafetySwimmerVelocity-v1,sac_lag_td_per,7,2.8288540582927895,-9.406580310542047,14.724319178749505,8.933333333333334,0.5,20.500833333333325,0.125,9363975.817846686,989224.7205569219,3384787.238121866,246530.28821525045,0.9418830930122307,0.5486350686156324,nan,16
SafetySwimmerVelocity-v1,sac_lag_uncertainty_per,7,-7.311824083779593,-15.034596940095021,3.468408085574527,1.5333333333333334,0.1,9.4,0.07142857142857142,168519.955825174,24585.30060861891,84079.36193323602,10389.598893664855,0.8840504908668143,0.4886667552803244,nan,16
SafetySwimmerVelocity-v1,sac_lag_uniform,7,8.458304264577844,0.1330967512867116,13.945964283002809,20.833333333333332,10.433333333333334,48.733333333333334,0.10714285714285714,1607909.8299627856,230179.57465975828,1607909.8299627856,167144.26629351158,0.9057383907160589,0.4963306292359318,nan,16
SafetySwimmerVelocity-v1,sac_lag_vosr,7,-4.909656427209653,-7.150616299995886,-2.0823233700266743,0.13333333333333333,0.0,0.8666666666666666,0.008928571428571428,3074.89630797411,2134.629613271645,3618.5130336286647,593.9384633250002,0.9871451801487378,0.5449671896972826,0.5049403085398451,16
SafetyWalker2dVelocity-v1,crpo_safety_per,7,62.39415604576502,10.64604632334857,105.6052903527253,0.4,0.0,1.8,0.0,251.73088827825293,365178575.07443535,216.04998619771087,70.31655287901707,0.8675980299179044,0.41387610962348326,nan,16
SafetyWalker2dVelocity-v1,crpo_td_per,7,41.419781113050746,-1.6947460160355012,80.63969066402962,0.0,0.0,2.2666666666666666,0.0,146.63578128635146,848531.7692591511,96.55461196468707,34.23420922484302,0.8485917659210307,0.4026773953810334,nan,16
SafetyWalker2dVelocity-v1,crpo_uncertainty_per,7,119.79198658874441,51.5933781160792,214.18840425486923,2.433333333333333,0.0,4.9016666666666575,0.0,215.97999181196172,1001072.3276351988,207.62275425721606,73.06891552384774,0.8786824579749789,0.4384323994496039,nan,16
SafetyWalker2dVelocity-v1,crpo_uniform,7,88.43290308640492,12.696755138739881,154.25593599509753,0.6666666666666666,0.0,1.6,0.0,84.47110853680303,74956.6611531699,84.47110853680303,29.456017869391196,0.8583046538489205,0.388459026680461,nan,16
SafetyWalker2dVelocity-v1,crpo_vosr,7,57.9663308402241,12.029395156776163,132.1796944354014,0.4,0.0,1.2,0.0,256.62669114717266,1755949.9223309148,214.81821332592924,78.79809921909376,0.8718069799776588,0.4075793811519231,0.4663753183305762,16
SafetyWalker2dVelocity-v1,pcrpo_safety_per,7,65.69301757061243,9.47158422100362,183.42830306831925,0.7666666666666667,0.0,3.5,0.0,305.77487046731954,115183.26904869224,243.8719369694609,78.86055648399783,0.8794560041278601,0.411939768918923,nan,16
SafetyWalker2dVelocity-v1,pcrpo_td_per,7,154.86727009049935,64.63912727838469,222.17363857691953,1.9666666666666663,0.6,3.7666666666666666,0.0,1205.0683248602525,10949285.186544219,505.42506463347087,45.47886335363149,0.8018233185367925,0.39069129806011915,nan,16
SafetyWalker2dVelocity-v1,pcrpo_uncertainty_per,7,110.3283980036161,31.248268876049696,200.9823069784407,1.3,0.0,3.0333333333333337,0.0,190.3123696114208,214720.71596702834,176.21983349701557,58.310096893979036,0.8639159194592919,0.4174541229648249,nan,16
SafetyWalker2dVelocity-v1,pcrpo_uniform,7,22.620747942126336,10.084584290372405,96.0583830418953,0.0,0.0,1.0,0.0,136.65538857075384,270713.78652067104,136.65538857075384,45.09817012266967,0.8444278197629111,0.38379014004021883,nan,16
SafetyWalker2dVelocity-v1,pcrpo_vosr,7,114.8788916366266,28.35483705902817,230.19965906917653,0.6666666666666666,0.0,1.9333333333333331,0.0,1214.8507699667875,1387776.174593298,557.6260531703718,108.03867365468736,0.8966120587927955,0.45394866314849686,0.4263455045045449,16
SafetyWalker2dVelocity-v1,sac_lag_safety_per,7,89.41113376674738,19.431641853801853,212.55270800771996,1.6666666666666665,0.0,4.3,0.0,684.7314106990228,989485.6826470053,513.1913080148332,203.13592389580148,0.8153731990605593,0.38883643690496683,nan,16
SafetyWalker2dVelocity-v1,sac_lag_td_per,7,8.824621281382495,-12.305086338924758,83.25666905095525,0.0,0.0,1.5333333333333334,0.0,438.0835493577504,1036701.7135389865,177.58605346526585,48.44644781378786,0.8487174662628344,0.3896348572203091,nan,16
SafetyWalker2dVelocity-v1,sac_lag_uncertainty_per,7,28.92359755002003,-10.896171949967421,73.46783604845596,0.03333333333333333,0.0,1.4333333333333331,0.0,159.3666899020487,1518245.1694176558,150.59753023398707,52.31718196778394,0.8091728729861123,0.3877424599070634,nan,16
SafetyWalker2dVelocity-v1,sac_lag_uniform,7,16.97415031442578,-15.886008031069181,84.97922636312323,0.0,0.0,0.0,0.0,291.3867586707542,879025.120008616,291.3867586707542,84.106633508954,0.7770201036972659,0.36494121021990267,nan,16
SafetyWalker2dVelocity-v1,sac_lag_vosr,7,35.346804896492394,-10.332174845903904,113.02035027095273,0.23333333333333334,0.0,0.8333333333333334,0.0,364.1762332064207,311066.635274189,306.86849909040774,118.03590701748445,0.8545715484235968,0.40644112255956444,0.4588858653121018,16
